event_id,date,competition,season,round,venue,opponent,player_id,player,position,shirt_number,starter,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,aerialWon,duelWon,totalClearance,ballRecovery,savedShotsFromInsideTheBox,penaltyFaced,saves,punches,totalKeeperSweeper,accurateKeeperSweeper,minutesPlayed,touches,rating,possessionLostCtrl,expectedAssists,totalBallCarriesDistance,ballCarriesCount,totalProgression,bestBallCarryProgression,keeperSaveValue,ratingVersions,totalShots,goalsPrevented,passValueNormalized,dribbleValueNormalized,defensiveValueNormalized,goalkeeperValueNormalized,statisticsType,totalCross,accurateCross,duelLost,dispossessed,totalContest,outfielderBlock,interceptionWon,totalTackle,wonTackle,unsuccessfulTouch,wasFouled,topSpeed,kilometersCovered,numberOfSprints,totalProgressiveBallCarriesDistance,progressiveBallCarriesCount,keyPass,metersCoveredRunningKm,metersCoveredHighSpeedRunningKm,metersCoveredSprintingKm,aerialLost,bigChanceMissed,shotOffTarget,onTargetScoringAttempt,fouls,expectedGoals,expectedGoalsOnTarget,shotValueNormalized,challengeLost,goals,bigChanceCreated,penaltyConceded,wonContest,errorLeadToAGoal,totalOffside,blockedScoringAttempt,errorLeadToAShot,clearanceOffLine,penaltyWon,goodHighClaim,hitWoodwork,metersCoveredWalkingKm,metersCoveredJoggingKm,lastManTackle,penaltyMiss,penaltySave,crossNotClaimed,ownGoals
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,966616,Anatoliy Trubin,G,1,True,23.0,11.0,13.0,2.0,0.0,9.0,14.0,2.0,9.0,2.0,4.0,2.0,7.0,4.0,,7.0,1.0,,,90.0,39.0,8.9,12.0,0.00025289,,,,,1.3057,"{'original': 8.9, 'alternative': 7.8}",0,0.1642,-0.06,-0.01,-0.14,0.64,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,2.0,18.468,4.56172,0.0,,,,0.07,0.01,0.0,,,,,,,,,,,,,,,,,,,,1.0,,3.28,1.19,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,1006069,António Silva,D,4,True,45.0,35.0,11.0,4.0,0.0,28.0,31.0,7.0,14.0,1.0,1.0,7.0,1.0,,,,,,,90.0,57.0,6.2,11.0,0.00885767,,,,,,"{'original': 6.2, 'alternative': 6.6}",0,,0.01,0.1,-0.23,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,2.0,,,1.0,2.0,,,,,27.792,9.57574,7.0,,,,1.22,0.51,0.13,2.0,,,,,,,,,,,,,,,,,,,,,2.82,4.91,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,823631,Dodi Lukebakio,M,11,True,26.0,23.0,1.0,,0.0,12.0,14.0,11.0,12.0,1.0,8.0,,3.0,,,,,,,90.0,52.0,6.7,16.0,0.0485785,,,,,,"{'original': 6.7, 'alternative': 6.6}",4,,-0.35,0.41,-0.05,,"{'sportSlug': 'football', 'statisticsType': 'player'}",7.0,1.0,5.0,1.0,4.0,,,2.0,1.0,4.0,3.0,31.896,9.49694,9.0,,,1.0,1.15,0.49,0.24,,1.0,1.0,2.0,1.0,0.254,0.1974,-0.17,1.0,,,,2.0,,,1.0,,,,,1.0,3.24,4.38,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,1087316,Enzo Barrenechea,M,5,True,66.0,59.0,7.0,4.0,0.0,38.0,39.0,21.0,27.0,,9.0,3.0,8.0,,,,,,,90.0,85.0,7.1,8.0,0.0163683,,,,,,"{'original': 7.1, 'alternative': 7.6}",1,,0.04,0.09,-0.14,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,3.0,,,,1.0,6.0,5.0,1.0,3.0,27.936,11.649,7.0,,,1.0,2.45,0.9,0.13,1.0,,1.0,,2.0,0.0305,,-0.15,,,1.0,,,,,,,,,,,2.51,5.65,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,228364,Fredrik Aursnes,M,8,True,29.0,23.0,2.0,,0.0,14.0,16.0,9.0,13.0,,1.0,1.0,1.0,,,,,,,90.0,52.0,6.3,12.0,0.00515719,,,,,,"{'original': 6.3, 'alternative': 6.5}",0,,-0.14,-0.22,0.18,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,3.0,,1.0,1.0,2.0,1.0,1.0,4.0,,29.52,11.14559,11.0,,,,2.15,0.82,0.22,2.0,,,,,,,,,,,,,,,,,,,,,2.8,5.15,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,1123925,Georgiy Sudakov,M,10,True,35.0,32.0,2.0,2.0,0.0,15.0,16.0,17.0,19.0,,2.0,,4.0,,,,,,,90.0,49.0,6.5,10.0,0.0764772,,,,,,"{'original': 6.5, 'alternative': 6.7}",1,,0.01,0.09,-0.06,,"{'sportSlug': 'football', 'statisticsType': 'player'}",5.0,,5.0,,1.0,,1.0,,,1.0,2.0,27.792,11.50867,6.0,,,1.0,2.09,0.66,0.14,3.0,,,,,0.0156,,0.0,1.0,,,,,,,1.0,,,,,,2.39,6.22,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,74915,Nicolás Otamendi,D,30,True,55.0,47.0,7.0,5.0,0.0,35.0,38.0,12.0,17.0,3.0,4.0,4.0,4.0,,,,,,,90.0,63.0,6.6,8.0,0.0111694,,,,,,"{'original': 6.6, 'alternative': 6.8}",0,,0.15,0.08,-0.29,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,2.0,,,2.0,1.0,1.0,,,,27.18,9.12806,6.0,,,1.0,1.12,0.52,0.11,2.0,,,,,,,,,,,,,,,,,,,,,3.0,4.38,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,1015292,Richard Ríos,M,20,True,37.0,31.0,,,0.0,16.0,20.0,15.0,17.0,,5.0,,10.0,,,,,,,90.0,51.0,6.2,11.0,0.00891629,,,,,,"{'original': 6.2, 'alternative': 6.4}",0,,-0.15,0.15,-0.17,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,8.0,4.0,1.0,,,2.0,1.0,,2.0,28.296,10.4096,11.0,,,1.0,1.63,0.87,0.23,2.0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,2.98,4.7,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,983542,Tomás Araújo,D,44,True,31.0,24.0,8.0,3.0,0.0,15.0,21.0,9.0,10.0,,2.0,1.0,5.0,,,,,,,90.0,45.0,6.1,7.0,0.00341136,,,,,,"{'original': 6.1, 'alternative': 6.3}",0,,0.08,0.07,-0.52,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,2.0,,1.0,,3.0,1.0,1.0,,,29.124,10.08314,12.0,,,,1.35,0.68,0.24,,,,,,,,,2.0,,,,1.0,,,,,,,,,3.03,4.78,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,795236,Vangelis Pavlidis,F,14,True,20.0,14.0,1.0,,0.0,11.0,12.0,3.0,8.0,3.0,8.0,,3.0,,,,,,,90.0,39.0,6.5,14.0,0.0150137,,,,,,"{'original': 6.5, 'alternative': 6.9}",1,,-0.37,0.19,0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,7.0,1.0,2.0,,,2.0,2.0,5.0,2.0,27.612,10.96952,7.0,,,1.0,1.85,0.72,0.16,3.0,,1.0,,1.0,0.0274,,0.0,1.0,,,,1.0,,,,,,,,,2.54,5.69,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,1100952,Andreas Schjelderup,M,21,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,1146008,Diogo Prioste,M,86,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,1103333,Franjo Ivanović,F,9,False,3.0,2.0,,,0.0,2.0,2.0,,1.0,,2.0,,,,,,,,,27.0,11.0,6.5,5.0,0.00011072,,,,,,"{'original': 6.5, 'alternative': 6.5}",0,,-0.07,0.07,-0.04,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,2.0,1.0,1.0,,,,,2.0,1.0,29.736,3.10158,4.0,,,,0.45,0.22,0.1,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,0.89,1.45,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,998870,Henrique Araújo,F,39,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,1158181,Ivan Lima,F,90,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,1118146,Joshua Wynder,D,66,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,1158353,João Rêgo,F,84,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,1215905,João Veloso,M,68,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,906800,Leandro Barreiro,M,18,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,1142692,Rafael Obrador,M,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,993101,Samuel Dahl,D,26,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566956,2025-10-21,UEFA Champions League,UEFA Champions League 25/26,3.0,Away,Newcastle United,983550,Samuel Soares,G,24,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,966616,Anatoliy Trubin,G,1,True,22.0,20.0,4.0,2.0,0.0,19.0,19.0,1.0,3.0,,,,4.0,,,,,,,90.0,24.0,6.6,2.0,0.0011975,,,,,,"{'original': 6.6, 'alternative': 6.7}",0,,0.04,0.0,0.15,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,823631,Dodi Lukebakio,M,11,True,29.0,21.0,6.0,4.0,1.0,10.0,13.0,11.0,16.0,,3.0,1.0,8.0,,,,,,,77.0,49.0,7.4,17.0,0.381543,,,,,,"{'original': 7.4, 'alternative': 7.5}",2,,0.56,0.45,0.17,,"{'sportSlug': 'football', 'statisticsType': 'player'}",4.0,2.0,6.0,1.0,3.0,,,2.0,1.0,4.0,,,,,,,4.0,,,,,,1.0,,3.0,0.067,,-0.46,,,1.0,,1.0,,,1.0,,,,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,1087316,Enzo Barrenechea,M,5,True,72.0,66.0,7.0,6.0,0.0,37.0,38.0,29.0,34.0,,2.0,,11.0,,,,,,,90.0,83.0,7.1,9.0,0.0383787,,,,,,"{'original': 7.1, 'alternative': 7.2}",1,,0.39,0.05,-0.08,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,8.0,2.0,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,1.0,,1.0,0.0366,,0.0,3.0,,,,,,,,,,,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,228364,Fredrik Aursnes,M,8,True,46.0,38.0,9.0,4.0,0.0,21.0,22.0,17.0,24.0,1.0,4.0,1.0,7.0,,,,,,,90.0,64.0,7.2,13.0,0.0511153,,,,,,"{'original': 7.2, 'alternative': 7.3}",0,,0.32,0.01,0.14,,"{'sportSlug': 'football', 'statisticsType': 'player'}",4.0,1.0,3.0,1.0,,,3.0,2.0,1.0,1.0,1.0,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,1123925,Georgiy Sudakov,M,10,True,29.0,20.0,1.0,1.0,0.0,4.0,6.0,16.0,23.0,,5.0,,,,,,,,,63.0,44.0,6.5,16.0,0.104091,,,,,,"{'original': 6.5, 'alternative': 6.8}",0,,0.01,0.12,-0.18,,"{'sportSlug': 'football', 'statisticsType': 'player'}",5.0,1.0,2.0,1.0,,,,,,2.0,5.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,1201395,Gianluca Prestianni,M,25,True,20.0,17.0,1.0,1.0,1.0,3.0,4.0,14.0,16.0,2.0,7.0,,2.0,,,,,,,63.0,38.0,8.0,10.0,0.0305468,,,,,,"{'original': 8, 'alternative': 7.8}",1,,0.38,0.51,0.0,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,4.0,1.0,4.0,,,,,3.0,3.0,,,,,,1.0,,,,,,,1.0,1.0,0.0805,0.2454,-0.51,,,,,2.0,,,,,,1.0,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,74915,Nicolás Otamendi,D,30,True,67.0,59.0,9.0,7.0,0.0,44.0,47.0,15.0,20.0,7.0,9.0,3.0,4.0,,,,,,,90.0,80.0,9.0,9.0,0.0122441,,,,,,"{'original': 9, 'alternative': 8.6}",2,,0.31,0.14,0.26,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,0.3212,0.915,0.42,,1.0,,,1.0,,,,,,,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,1015292,Richard Ríos,M,20,True,32.0,28.0,2.0,2.0,0.0,14.0,14.0,14.0,18.0,1.0,3.0,2.0,4.0,,,,,,,67.0,49.0,6.5,11.0,0.0386321,,,,,,"{'original': 6.5, 'alternative': 6.8}",1,,0.23,0.06,0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,5.0,2.0,1.0,,,,,4.0,1.0,,,,,,1.0,,,,,,1.0,,3.0,0.1601,,-0.75,,,1.0,,1.0,,,,,,,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,993101,Samuel Dahl,D,26,True,43.0,37.0,2.0,1.0,0.0,22.0,22.0,15.0,21.0,,5.0,1.0,3.0,,,,,,,90.0,59.0,7.7,8.0,0.483831,,,,,,"{'original': 7.7, 'alternative': 8.1}",0,,0.61,0.08,-0.02,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,1.0,,1.0,,2.0,3.0,3.0,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,983542,Tomás Araújo,D,44,True,54.0,48.0,10.0,9.0,0.0,36.0,38.0,12.0,16.0,2.0,4.0,1.0,3.0,,,,,,,90.0,62.0,7.9,7.0,0.0255691,,,,,,"{'original': 7.9, 'alternative': 7.5}",1,,0.42,0.11,0.3,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,1.0,,,,2.0,2.0,2.0,,,,,,,,,,,,1.0,,1.0,,,0.048,,-0.2,,,,,,,,,,,,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,795236,Vangelis Pavlidis,F,14,True,12.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,9.0,,5.0,,5.0,,,,,,,77.0,28.0,9.5,5.0,0.0105851,,,,,,"{'original': 9.5, 'alternative': 9.2}",5,,0.07,0.45,-0.04,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,3.0,,4.0,,,2.0,2.0,,1.0,,,,,,,,,,,1.0,1.0,3.0,,2.1452,2.2252,0.88,1.0,3.0,,,2.0,,1.0,1.0,,,,,1.0,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,1100952,Andreas Schjelderup,M,21,False,10.0,6.0,,,0.0,3.0,3.0,3.0,7.0,,2.0,,2.0,,,,,,,27.0,16.0,6.6,5.0,0.0102213,,,,,,"{'original': 6.6, 'alternative': 6.9}",1,,0.02,0.39,0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,,1.0,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,0.1201,,-0.38,,,,,2.0,,1.0,,,,,,1.0,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,1006069,António Silva,D,4,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,1103333,Franjo Ivanović,F,9,False,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,,,,,13.0,6.0,7.1,2.0,0.00099075,,,,,,"{'original': 7.1, 'alternative': 7.4}",2,,-0.01,0.34,0.0,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,2.0,1.0,,,,,,,,,,,,,2.0,,0.8457,1.1302,0.36,,1.0,,,,,,,,,,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,998870,Henrique Araújo,F,39,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,1158181,Ivan Lima,F,90,False,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,1.0,,,,,,,13.0,8.0,6.5,4.0,0.00190438,,,,,,"{'original': 6.5, 'alternative': 6.5}",0,,-0.03,0.05,0.0,,"{'sportSlug': 'football', 'statisticsType': 'player'}",2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,1158353,João Rêgo,F,84,False,7.0,7.0,,,0.0,,,7.0,7.0,,4.0,,2.0,,,,,,,23.0,15.0,7.2,2.0,0.0256194,,,,,,"{'original': 7.2, 'alternative': 7.3}",1,,-0.05,0.34,-0.05,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,2.0,,1.0,,,,,1.0,3.0,,,,,,,,,,,,,1.0,1.0,0.0168,0.0343,-0.03,1.0,,,,1.0,,2.0,,,,1.0,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,906800,Leandro Barreiro,M,18,False,19.0,19.0,,,0.0,13.0,13.0,6.0,6.0,,,,2.0,,,,,,,27.0,23.0,6.5,1.0,0.00289321,,,,,,"{'original': 6.5, 'alternative': 6.6}",0,,-0.02,0.03,0.0,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,1142692,Rafael Obrador,M,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131939,2025-10-25,Liga Portugal Betclic,Liga Portugal 25/26,9.0,Home,FC Arouca,983550,Samuel Soares,G,24,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14886529,2025-10-29,Taca da Liga,League Cup 25/26,27.0,Home,Tondela,1100952,Andreas Schjelderup,M,21,True,22.0,17.0,1.0,1.0,0.0,9.0,9.0,8.0,13.0,1.0,5.0,2.0,3.0,,,,,,,64.0,33.0,7.1,6.0,,,,,,,"{'original': 7.1, 'alternative': 7.4}",0,,-0.15,0.23,0.22,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,1.0,1.0,,3.0,1.0,,1.0,,1.0,,,,,,,2.0,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,
14886529,2025-10-29,Taca da Liga,League Cup 25/26,27.0,Home,Tondela,1006069,António Silva,D,4,True,66.0,62.0,4.0,3.0,0.0,40.0,42.0,22.0,24.0,3.0,5.0,5.0,4.0,,,,,,,90.0,79.0,7.3,4.0,,,,,,,"{'original': 7.3, 'alternative': 7.6}",1,,0.26,0.1,0.19,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,4.0,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,4.0,,1.0,,,,,-0.24,,,1.0,,,,,,,,,,,,,,,,,
14886529,2025-10-29,Taca da Liga,League Cup 25/26,27.0,Home,Tondela,823631,Dodi Lukebakio,M,11,True,29.0,26.0,3.0,1.0,0.0,5.0,7.0,21.0,22.0,,6.0,,4.0,,,,,,,85.0,52.0,7.3,15.0,,,,,,,"{'original': 7.3, 'alternative': 7.8}",2,,0.37,0.36,-0.01,,"{'sportSlug': 'football', 'statisticsType': 'player'}",4.0,,6.0,3.0,6.0,,,,,3.0,2.0,,,,,,,,,,,,,2.0,1.0,,,-0.04,,1.0,,,4.0,,1.0,,,,,,,,,,,,,
14886529,2025-10-29,Taca da Liga,League Cup 25/26,27.0,Home,Tondela,1087316,Enzo Barrenechea,M,5,True,64.0,54.0,4.0,,0.0,26.0,29.0,28.0,35.0,1.0,6.0,2.0,4.0,,,,,,,90.0,78.0,6.6,11.0,,,,,,,"{'original': 6.6, 'alternative': 6.7}",0,,0.07,0.13,-0.19,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,4.0,,,1.0,2.0,2.0,2.0,1.0,3.0,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,
14886529,2025-10-29,Taca da Liga,League Cup 25/26,27.0,Home,Tondela,1103333,Franjo Ivanović,F,9,True,13.0,11.0,1.0,1.0,0.0,5.0,6.0,6.0,7.0,1.0,2.0,,5.0,,,,,,,64.0,23.0,6.2,9.0,,,,,,,"{'original': 6.2, 'alternative': 6.7}",2,,-0.03,0.14,0.15,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,6.0,2.0,2.0,,,1.0,1.0,3.0,,,,,,,1.0,,,,2.0,,1.0,1.0,,,,-0.12,,,,,,,,,,,,,,,,,,,,
14886529,2025-10-29,Taca da Liga,League Cup 25/26,27.0,Home,Tondela,228364,Fredrik Aursnes,M,8,True,43.0,36.0,2.0,1.0,0.0,12.0,14.0,24.0,29.0,,,1.0,2.0,,,,,,,85.0,55.0,6.9,10.0,,,,,,,"{'original': 6.9, 'alternative': 7}",0,,0.44,0.12,0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",1.0,1.0,3.0,,,,1.0,,,3.0,,,,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
14886529,2025-10-29,Taca da Liga,League Cup 25/26,27.0,Home,Tondela,1123925,Georgiy Sudakov,M,10,True,37.0,25.0,4.0,1.0,0.0,8.0,9.0,17.0,28.0,,5.0,1.0,3.0,,,,,,,77.0,51.0,7.6,18.0,,,,,,,"{'original': 7.6, 'alternative': 7.1}",1,,0.12,0.04,0.13,,"{'sportSlug': 'football', 'statisticsType': 'player'}",5.0,1.0,4.0,,1.0,,,2.0,1.0,1.0,3.0,,,,,,,,,,1.0,,,,2.0,,,0.51,,,,,,,,1.0,,,,,,,,,,,,
14886529,2025-10-29,Taca da Liga,League Cup 25/26,27.0,Home,Tondela,906800,Leandro Barreiro,M,18,True,47.0,41.0,3.0,2.0,1.0,19.0,23.0,22.0,24.0,1.0,7.0,1.0,6.0,,,,,,,90.0,63.0,7.2,10.0,,,,,,,"{'original': 7.2, 'alternative': 7.4}",0,,0.3,0.1,-0.02,,"{'sportSlug': 'football', 'statisticsType': 'player'}",,,5.0,1.0,,,1.0,2.0,2.0,2.0,4.0,,,,,,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
